MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3,3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2021,7:25,ES0921B0190,RD22,1,62,6,9.68%,0.0683,314.159,1.5026,22,34.85,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,10,10,9.3,,,i,BSA.YOLO-49,AB,,cylinder,229.73,,,,,,,,,,Length,5.2,5,4,5.6,7.4,4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.5,7,5.6,7.4,9.3,8,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2021,7:25,ES0921B0190,RD22,1,62,6,9.68%,0.0683,314.159,1.5026,22,34.85,1892,Cylindrotheca closterium,Diatom,Cylindrotheca,closterium,,1,1,0,,,i,BSA.YOLO-49,AB,,prolate spheroid + 2 cylinders,71.16,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3,3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ends Length,12,12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ends Width,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2021,7:25,ES0921B0190,RD22,1,62,6,9.68%,0.0683,314.159,1.5026,22,34.85,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,31.5,,,i,BSA.YOLO-49,AB,,cymbelloid,204.8,,,,,,,,,,Length,31.5,31.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3,3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2021,7:25,ES0921B0190,RD22,1,62,6,9.68%,0.0683,314.159,1.5026,22,34.85,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,1,1,100.1,,,i,BSA.YOLO-49,AB,,prism on parallelogram,370.37,,,,,,,,,,Length,100.1,100.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2,2,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2021,7:25,ES0921B0190,RD22,1,62,6,9.68%,0.0683,314.159,1.5026,22,34.85,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,24.1,,,i,BSA.YOLO-49,AB,,prism on parallelogram,28.55,,,,,,,,,,Length,19.1,14,24.1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.3,2,2.5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.3,1,1.5,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2021,7:25,ES0921B0190,RD22,1,62,6,9.68%,0.0683,314.159,1.5026,22,34.85,870,Pseudostaurosira sp.,Diatom,Pseudostaurosira,sp.,,6,6,11.1,,,i,BSA.YOLO-49,AB,,box,52.31,,,,,,,,,,Length,11.1,11.1,11.1,11.1,11.1,11.1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2021,7:25,ES0921B0190,RD22,1,62,6,9.68%,0.0683,314.159,1.5026,22,34.85,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,9,,,i,BSA.YOLO-49,AB,,sphere,261.54,,,,,,,,,,Length,9,9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2021,7:25,ES0921B0190,RD22,1,62,6,9.68%,0.0683,314.159,1.5026,22,34.85,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,9.3,,,i,BSA.YOLO-49,AB,,2 cones,10.96,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2021,7:25,ES0921B0190,RD22,1,62,6,9.68%,0.0683,314.159,1.5026,22,34.85,1324,Ochromonas sp.,Soft Body,Ochromonas,sp.,,2,2,4,,,i,BSA.YOLO-49,AB,,cone + half sphere,29.47,,,,,,,,,,Length,3.9,3.7,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2021,7:25,ES0921B0190,RD22,1,62,6,9.68%,0.0683,314.159,1.5026,22,34.85,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,388,776,0.8,0.8,0.8,c,BSA.YOLO-49,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/13/2021,7:25,ES0921B0190,RD22,1,62,6,9.68%,0.0683,314.159,1.5026,22,34.85,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,10,2.2,,,f,BSA.YOLO-49,AB,,cylinder,1.73,,,,,,,,,,Length,2.2,2.2,2.2,2.2,2.2,2.2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2021,7:25,ES0921B0190,RD22,1,62,6,9.68%,0.0683,314.159,1.5026,22,34.85,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,1,15,3.7,,,f,BSA.YOLO-49,AB,,cylinder,10.49,,,,,,,,,,Length,3.7,3.7,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,8:16,ES0921B0216,RYI,1,62,8,12.90%,0.0683,314.159,1.7758,26,22.11,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,5.6,,,i,BSA.YOLO-50,AB,,cylinder,91.13,,,,,,,,,,Length,3.7,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,8:16,ES0921B0216,RYI,1,62,8,12.90%,0.0683,314.159,1.7758,26,22.11,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,,,i,BSA.YOLO-50,AB,,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,8:16,ES0921B0216,RYI,1,62,8,12.90%,0.0683,314.159,1.7758,26,22.11,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,402,804,0.8,0.8,0.8,c,BSA.YOLO-50,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/28/2021,9:40,ES0921B0214,PRS,1,62,6,9.68%,0.0683,314.159,1.7758,26,29.49,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,20.4,,,i,BSA.YOLO-51,AB,,elliptic prism,296.88,,,,,,,,,,Length,19,17.5,20.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,10.2,9.3,11.1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.5,2,3,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,9:40,ES0921B0214,PRS,1,62,6,9.68%,0.0683,314.159,1.7758,26,29.49,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5,,,i,BSA.YOLO-51,AB,,cylinder,58.9,,,,,,,,,,Length,3,3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5,5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,9:40,ES0921B0214,PRS,1,62,6,9.68%,0.0683,314.159,1.7758,26,29.49,631,cf. Navicula sp.,Diatom,Navicula,sp.,,1,1,35.2,,,i,BSA.YOLO-51,AB,,elliptic prism,497.63,,,,,,,,,,Length,35.2,35.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6,6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3,3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,9:40,ES0921B0214,PRS,1,62,6,9.68%,0.0683,314.159,1.7758,26,29.49,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,64.8,,,i,BSA.YOLO-51,AB,,prism on parallelogram,680.4,,,,,,,,,,Length,64.8,64.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7,7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3,3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,9:40,ES0921B0214,PRS,1,62,6,9.68%,0.0683,314.159,1.7758,26,29.49,868,Pseudostaurosira cf. pseudoconstruens,Diatom,Pseudostaurosira,pseudoconstruens,,1,1,15.2,,,i,BSA.YOLO-51,AB,,box,133.71,,,,,,,,,,Length,15.2,15.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2,2,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,9:40,ES0921B0214,PRS,1,62,6,9.68%,0.0683,314.159,1.7758,26,29.49,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,3,,,i,BSA.YOLO-51,AB,,sphere,14.14,,,,,,,,,,Length,3,3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/28/2021,9:40,ES0921B0214,PRS,1,62,6,9.68%,0.0683,314.159,1.7758,26,29.49,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,398,796,0.8,0.8,0.8,c,BSA.YOLO-51,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/16/2021,9:33,ES0831B0138,I80,1,62,7,11.29%,0.0683,314.159,1.1611,17,38.65,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,11.1,,,i,BSA.YOLO-52,CB,,cylinder,400.55,,,,,,,,,,Length,5.1,5.5,5.5,4.6,5.5,4.6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,10,11.1,11.1,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,
Phyto,8/16/2021,9:33,ES0831B0138,I80,1,62,7,11.29%,0.0683,314.159,1.1611,17,38.65,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,18.5,,,i,BSA.YOLO-52,CB,,elliptic prism,397.83,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/16/2021,9:33,ES0831B0138,I80,1,62,7,11.29%,0.0683,314.159,1.1611,17,38.65,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,3,3,27.8,,,i,BSA.YOLO-52,CB,,prism on parallelogram,80.49,,,,,,,,,,Length,22.9,24.1,27.8,16.7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/16/2021,9:33,ES0831B0138,I80,1,62,7,11.29%,0.0683,314.159,1.1611,17,38.65,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,399,798,0.8,0.8,0.8,c,BSA.YOLO-52,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/16/2021,9:33,ES0831B0138,I80,1,62,7,11.29%,0.0683,314.159,1.1611,17,38.65,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,2,42,2,,,f.,BSA.YOLO-52,CB,,cylinder,1.57,,,,,,,,,,Length,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
Phyto,8/3/2021,10:55,ES0821B0122,STTD,1,61,4,6.56%,0.0683,314.159,1.2977,19,60.52,95,cf. Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,2,2,25.9,,,i,BSA.YOLO-53,AB,Poorly Preserved.,cylinder,249.19,,,,,,,,,,Length,25.9,25.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/3/2021,10:55,ES0821B0122,STTD,1,61,4,6.56%,0.0683,314.159,1.2977,19,60.52,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,24.1,,,i,BSA.YOLO-53,AB,Poorly Preserved.,elliptic prism,422.29,,,,,,,,,,Length,20.1,24.1,16,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,10.7,12.1,9.3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.5,3,2,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/3/2021,10:55,ES0821B0122,STTD,1,61,4,6.56%,0.0683,314.159,1.2977,19,60.52,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,3.7,,,i,BSA.YOLO-53,AB,Poorly Preserved.,sphere,12.77,,,,,,,,,,Length,2.9,2,3.7,3,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/3/2021,10:55,ES0821B0122,STTD,1,61,4,6.56%,0.0683,314.159,1.2977,19,60.52,1704,Monoraphidium cf. minutum,Soft Body,Monoraphidium,minutum,,1,1,5,,,i,BSA.YOLO-53,AB,Poorly Preserved.,2 cones,5.89,,,,,,,,,,Length,5,5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/3/2021,10:55,ES0821B0122,STTD,1,61,4,6.56%,0.0683,314.159,1.2977,19,60.52,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,3,3,7.4,,,i,BSA.YOLO-53,AB,Poorly Preserved.,cone + half sphere,119.49,,,,,,,,,,Length,6.3,6,7.4,5.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.2,3.7,7,5,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/3/2021,10:55,ES0821B0122,STTD,1,61,4,6.56%,0.0683,314.159,1.2977,19,60.52,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,6,,,i,BSA.YOLO-53,AB,Poorly Preserved.,cone + half sphere,91.42,,,,,,,,,,Length,6,6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/3/2021,10:55,ES0821B0122,STTD,1,61,4,6.56%,0.0683,314.159,1.2977,19,60.52,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,393,786,0.8,0.8,0.8,c,BSA.YOLO-53,AB,Poorly Preserved.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/2/2021,8:15,ES0821B0116,RMB,1,59,2,3.39%,0.0683,314.159,0.683,10,229.98,91,Aulacoseira cf. granulata,Diatom,Aulacoseira,granulata,,4,4,22.2,,,i,BSA.YOLO-54,AB,High sediment and moderate detritus.,cylinder,108.97,,,,,,,,,,Length,22.2,22.2,22.2,22.2,22.2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.5,2.5,2.5,2.5,2.5,,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2021,8:15,ES0821B0116,RMB,1,59,2,3.39%,0.0683,314.159,0.683,10,229.98,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,33,33,9.3,,,i,BSA.YOLO-54,AB,High sediment and moderate detritus.,cylinder,317.77,,,,,,,,,,Length,5.6,6,6,6,5,5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,8.5,9.3,9.3,9.3,7.4,7.4,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2021,8:15,ES0821B0116,RMB,1,59,2,3.39%,0.0683,314.159,0.683,10,229.98,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,18.5,,,i,BSA.YOLO-54,AB,High sediment and moderate detritus.,elliptic prism,181.62,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5,5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2021,8:15,ES0821B0116,RMB,1,59,2,3.39%,0.0683,314.159,0.683,10,229.98,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,2,2,83.3,,,i,BSA.YOLO-54,AB,High sediment and moderate detritus.,prism on parallelogram,206.59,,,,,,,,,,Length,78.7,74.1,83.3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2021,8:15,ES0821B0116,RMB,1,59,2,3.39%,0.0683,314.159,0.683,10,229.98,741,Nitzschia reversa,Diatom,Nitzschia,reversa,,3,3,81.5,,,i,BSA.YOLO-54,AB,High sediment and moderate detritus.,prism on parallelogram,294,,,,,,,,,,Length,73.5,81.5,66.7,72.2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4,4,3.9,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2021,8:15,ES0821B0116,RMB,1,59,2,3.39%,0.0683,314.159,0.683,10,229.98,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,5.6,,,i,BSA.YOLO-54,AB,High sediment and moderate detritus.,sphere,77.95,,,,,,,,,,Length,5.3,5,5.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2021,8:15,ES0821B0116,RMB,1,59,2,3.39%,0.0683,314.159,0.683,10,229.98,1774,Desmodesmus sp.,Soft Body,Desmodesmus,sp.,,1,4,11.1,,,c,BSA.YOLO-54,AB,High sediment and moderate detritus.,prolate spheroid,36.32,,,,,,,,,,Length,11.1,11.1,11.1,11.1,11.1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.5,2.5,2.5,2.5,2.5,,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2021,8:15,ES0821B0116,RMB,1,59,2,3.39%,0.0683,314.159,0.683,10,229.98,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,,,i,BSA.YOLO-54,AB,High sediment and moderate detritus.,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2021,8:15,ES0821B0116,RMB,1,59,2,3.39%,0.0683,314.159,0.683,10,229.98,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,371,742,0.8,0.8,0.8,c,BSA.YOLO-54,AB,High sediment and moderate detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/13/2021,9:46,ES0921B0193,LIS,1,62,4,6.45%,0.0697,314.159,0.7667,11,102.44,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,419,848,0.8,0.8,0.8,c,BSA.YOLO-55,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/31/2021,,ES0821B0161,LIB,1,60,12,20.00%,0.0697,314.159,3.485,50,7.51,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,14.8,,,i,BSA.YOLO-56,BB,Cannot meet tally in 50 fields.,elliptic prism,302.69,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/31/2021,,ES0821B0161,LIB,1,60,12,20.00%,0.0697,314.159,3.485,50,7.51,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,377,780,0.8,0.8,0.8,c,BSA.YOLO-56,BB,Cannot meet tally in 50 fields.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/31/2021,,ES0821B0161,LIB,1,60,12,20.00%,0.0697,314.159,3.485,50,7.51,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,19,2.8,,,f,BSA.YOLO-56,BB,Cannot meet tally in 50 fields.,cylinder,1.78,,,,,,,,,,Length,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
