StationCode,DateTime,Analyte,Result,Units,Method,Depth,Purpose,Analyte.Unit,Sampling.Date,Sampling.Time,Region,date,WaterTemperature,SecchiDiskDepth,EC,SpCnd,pH,DO,Turbidity
SHR,9/30/2019 9:23,VSS,2,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),2-Oct,After,Sac River,9/30/2019,16.6,1.8,96,114,7.31,9.23,9.5
SHR,9/30/2019 9:23,DisChloride,2.87,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),2-Oct,After,Sac River,9/30/2019,16.6,1.8,96,114,7.31,9.23,9.5
SHR,9/30/2019 9:23,DisCalcium,9.31,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),2-Oct,After,Sac River,9/30/2019,16.6,1.8,96,114,7.31,9.23,9.5
SHR,9/30/2019 9:23,TSS,11,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),2-Oct,After,Sac River,9/30/2019,16.6,1.8,96,114,7.31,9.23,9.5
SHR,9/30/2019 9:23,TSS,11,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),2-Oct,After,Sac River,9/30/2019,16.6,1.8,96,114,7.31,9.23,9.5
SHR,9/30/2019 9:23,DisSilica,15.8,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),2-Oct,After,Sac River,9/30/2019,16.6,1.8,96,114,7.31,9.23,9.5
SHR,9/30/2019 9:23,TDS,69,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),2-Oct,After,Sac River,9/30/2019,16.6,1.8,96,114,7.31,9.23,9.5
SHR,9/30/2019 9:23,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),2-Oct,After,Sac River,9/30/2019,16.6,1.8,96,114,7.31,9.23,9.5
SHR,9/30/2019 9:23,DON,NA,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),2-Oct,After,Sac River,9/30/2019,16.6,1.8,96,114,7.31,9.23,9.5
SHR,9/30/2019 9:23,DOP,NA,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),2-Oct,After,Sac River,9/30/2019,16.6,1.8,96,114,7.31,9.23,9.5
I80,10/1/2019 9:14,DOP,0.372,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),2-Oct,After,Central Yolo Bypass,10/1/2019,17.3,0.22,618,725,7.77,7.33,38.3
I80,10/1/2019 9:14,TOP,0.443,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),2-Oct,After,Central Yolo Bypass,10/1/2019,17.3,0.22,618,725,7.77,7.33,38.3
I80,10/1/2019 9:14,DON,0.55,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),2-Oct,After,Central Yolo Bypass,10/1/2019,17.3,0.22,618,725,7.77,7.33,38.3
I80,10/1/2019 9:14,TKN,0.936,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),2-Oct,After,Central Yolo Bypass,10/1/2019,17.3,0.22,618,725,7.77,7.33,38.3
I80,10/1/2019 9:14,DisNitrateNitrite,1.08,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),2-Oct,After,Central Yolo Bypass,10/1/2019,17.3,0.22,618,725,7.77,7.33,38.3
I80,10/1/2019 9:14,DOC,6.1,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),2-Oct,After,Central Yolo Bypass,10/1/2019,17.3,0.22,618,725,7.77,7.33,38.3
I80,10/1/2019 9:14,TOC,6.4,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),2-Oct,After,Central Yolo Bypass,10/1/2019,17.3,0.22,618,725,7.77,7.33,38.3
I80,10/1/2019 9:14,VSS,9,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),2-Oct,After,Central Yolo Bypass,10/1/2019,17.3,0.22,618,725,7.77,7.33,38.3
I80,10/1/2019 9:14,DisSilica,18.7,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),2-Oct,After,Central Yolo Bypass,10/1/2019,17.3,0.22,618,725,7.77,7.33,38.3
I80,10/1/2019 9:14,DisCalcium,36.7,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),2-Oct,After,Central Yolo Bypass,10/1/2019,17.3,0.22,618,725,7.77,7.33,38.3
I80,10/1/2019 9:14,DisChloride,51.4,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),2-Oct,After,Central Yolo Bypass,10/1/2019,17.3,0.22,618,725,7.77,7.33,38.3
I80,10/1/2019 9:14,TSS,61,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),2-Oct,After,Central Yolo Bypass,10/1/2019,17.3,0.22,618,725,7.77,7.33,38.3
I80,10/1/2019 9:14,TDS,414,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),2-Oct,After,Central Yolo Bypass,10/1/2019,17.3,0.22,618,725,7.77,7.33,38.3
I80,10/1/2019 9:14,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),2-Oct,After,Central Yolo Bypass,10/1/2019,17.3,0.22,618,725,7.77,7.33,38.3
LIS,10/1/2019 10:30,DisNitrateNitrite,0.131,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),2-Oct,After,Lower Yolo Bypass,10/1/2019,18.7,0.3,643,732,7.97,7.11,29.7
LIS,10/1/2019 10:30,DOP,0.147,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),2-Oct,After,Lower Yolo Bypass,10/1/2019,18.7,0.3,643,732,7.97,7.11,29.7
LIS,10/1/2019 10:30,TOP,0.225,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),2-Oct,After,Lower Yolo Bypass,10/1/2019,18.7,0.3,643,732,7.97,7.11,29.7
LIS,10/1/2019 10:30,DON,0.44,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),2-Oct,After,Lower Yolo Bypass,10/1/2019,18.7,0.3,643,732,7.97,7.11,29.7
LIS,10/1/2019 10:30,TKN,0.727,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),2-Oct,After,Lower Yolo Bypass,10/1/2019,18.7,0.3,643,732,7.97,7.11,29.7
LIS,10/1/2019 10:30,DOC,6.6,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),2-Oct,After,Lower Yolo Bypass,10/1/2019,18.7,0.3,643,732,7.97,7.11,29.7
LIS,10/1/2019 10:30,VSS,7,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),2-Oct,After,Lower Yolo Bypass,10/1/2019,18.7,0.3,643,732,7.97,7.11,29.7
LIS,10/1/2019 10:30,TOC,7.6,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),2-Oct,After,Lower Yolo Bypass,10/1/2019,18.7,0.3,643,732,7.97,7.11,29.7
LIS,10/1/2019 10:30,DisSilica,20.3,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),2-Oct,After,Lower Yolo Bypass,10/1/2019,18.7,0.3,643,732,7.97,7.11,29.7
LIS,10/1/2019 10:30,TSS,34,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),2-Oct,After,Lower Yolo Bypass,10/1/2019,18.7,0.3,643,732,7.97,7.11,29.7
LIS,10/1/2019 10:30,DisCalcium,37.9,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),2-Oct,After,Lower Yolo Bypass,10/1/2019,18.7,0.3,643,732,7.97,7.11,29.7
LIS,10/1/2019 10:30,DisChloride,45.5,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),2-Oct,After,Lower Yolo Bypass,10/1/2019,18.7,0.3,643,732,7.97,7.11,29.7
LIS,10/1/2019 10:30,TDS,421,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),2-Oct,After,Lower Yolo Bypass,10/1/2019,18.7,0.3,643,732,7.97,7.11,29.7
LIS,10/1/2019 10:30,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),2-Oct,After,Lower Yolo Bypass,10/1/2019,18.7,0.3,643,732,7.97,7.11,29.7
RCS,10/1/2019 10:32,DOP,0.094,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,TOP,0.171,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,DON,0.4,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,TKN,0.674,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,TOC,4.7,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,DOC,5.1,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,VSS,8,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,DisSilica,19.9,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,DisSilica,20,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,DisChloride,22.6,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,DisCalcium,32.3,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,DisCalcium,33.5,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,TSS,36,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,TDS,342,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RCS,10/1/2019 10:32,DisNitrateNitrite,NA,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.6,0.21,516,575,7.64,7.27,28.3
RD22,10/1/2019 12:29,DOP,0.182,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,TOP,0.28,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,TKN,0.338,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,DON,0.37,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,DisNitrateNitrite,0.473,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,TOC,4.8,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,TOC,4.8,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,DOC,4.8,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,DOC,4.9,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,VSS,6,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,DisSilica,21.5,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,DisChloride,30.5,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,DisCalcium,34.5,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,TSS,35,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,TDS,361,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RD22,10/1/2019 12:29,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),2-Oct,After,Central Yolo Bypass,10/1/2019,18.9,0.25,553,626,7.59,6.87,24.9
RMB,10/1/2019 8:56,DOP,0.094,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 9:19,DOP,0.099,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Duplicate Sample,DOP (mg/L as P),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,DOP,0.103,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 9:19,TOP,0.15,mg/L as P,EPA 365.4 [1]*,1,Duplicate Sample,TOP (mg/L as P),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,TOP,0.184,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,DON,0.24,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 9:19,DON,0.29,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Duplicate Sample,DON (mg/L as N),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,TKS,0.538,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKS (mg/L as N),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 9:19,TKS,0.558,mg/L as N,EPA 351.2 [1]*,1,Duplicate Sample,TKS (mg/L as N),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 9:19,TOC,4.4,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Duplicate Sample,TOC (mg/L as C),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,DOC,4.6,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,TOC,4.7,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 9:19,DOC,4.7,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Duplicate Sample,DOC (mg/L as C),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,VSS,6,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 9:19,VSS,6,mg/L,EPA 160.4 [1]*,1,Duplicate Sample,VSS (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,DisSilica,19.6,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 9:19,DisSilica,19.7,mg/L,EPA 200.7 (D) [1]*,1,Duplicate Sample,DisSilica (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,DisChloride,22.7,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 9:19,DisChloride,22.7,mg/L,EPA 300.0 28d Hold [1]*,1,Duplicate Sample,DisChloride (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,DisCalcium,32.7,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 9:19,DisCalcium,32.7,mg/L,EPA 200.7 (D) [1]*,1,Duplicate Sample,DisCalcium (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,TSS,38,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 9:19,TSS,50,mg/L,EPA 160.2 [1]*,1,Duplicate Sample,TSS (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 9:19,TDS,341,mg/L,Std Method 2540 C [1]*,1,Duplicate Sample,TDS (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,TDS,342,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,TDS,342,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,DisNitrateNitrite,NA,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 8:56,DisNitrateNitrite,NA,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 9:19,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Duplicate Sample,DisAmmonia (mg/L as N),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
RMB,10/1/2019 9:19,DisNitrateNitrite,NA,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Duplicate Sample,DisNitrateNitrite (mg/L as N),2-Oct,After,Colusa Drain/Ridge Cut,10/1/2019,19.2,0.28,512,575,7.59,7.07,32.6
BL5,10/2/2019 10:50,DisAmmonia,0.077,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
BL5,10/2/2019 10:50,TOP,0.085,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
BL5,10/2/2019 10:50,DOP,0.09,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
BL5,10/2/2019 10:50,DisNitrateNitrite,0.131,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
BL5,10/2/2019 10:50,DON,0.18,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
BL5,10/2/2019 10:50,TKN,0.319,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
BL5,10/2/2019 10:50,VSS,1,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
BL5,10/2/2019 10:50,TOC,2.5,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
BL5,10/2/2019 10:50,DOC,3,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
BL5,10/2/2019 10:50,TSS,6,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
BL5,10/2/2019 10:50,DisChloride,7.62,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
BL5,10/2/2019 10:50,DisChloride,7.62,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
BL5,10/2/2019 10:50,DisCalcium,12.1,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
BL5,10/2/2019 10:50,DisSilica,14.7,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
BL5,10/2/2019 10:50,TDS,106,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),2-Oct,After,Cache Slough Complex,10/2/2019,17.5,1.5,154,180,7.76,8.6,8.6
