Date,Year,Month,DateTime,Time,StationCode,WaterTemp,Secchi,EC,SpCnd,pH,DO,Turbidity,FlowMeterSpeed,StartMeter,EndMeter,VolMeso,SubMeso,VolMicro,SubMicro,Subsample,OrganismID,Classification,Organism,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Genus,Species,TaxonName,TaxonRank,CommonName,LifeStage,Count,CPUEZoop,WYType,FlowPulseType,NetFlowDays,SamplePeriod
8/20/2019,2019,8,8/20/2019 12:50,12:50:00,RD22,25.5,0.21,773,765,8.04,6.38,42.2,Low,887594,888757,92,2.2,92,1.2,1,43,Cladocera,Alona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alona,NA,Alona sp.,Genus,Alona sp.,NA,3,9.549393763,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 12:50,12:50:00,RD22,25.5,0.21,773,765,8.04,6.38,42.2,Low,887594,888757,92,2.2,92,1.2,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,3,9.549393763,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 12:50,12:50:00,RD22,25.5,0.21,773,765,8.04,6.38,42.2,Low,887594,888757,92,2.2,92,1.2,1,37,Cladocera,Daphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Daphnia,NA,Daphnia sp.,Genus,Daphnia,NA,24,76.3951501,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 12:50,12:50:00,RD22,25.5,0.21,773,765,8.04,6.38,42.2,Low,887594,888757,92,2.2,92,1.2,1,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,97,308.7637317,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 12:50,12:50:00,RD22,25.5,0.21,773,765,8.04,6.38,42.2,Low,887594,888757,92,2.2,92,1.2,1,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,84,267.3830254,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 12:50,12:50:00,RD22,25.5,0.21,773,765,8.04,6.38,42.2,Low,887594,888757,92,2.2,92,1.2,1,99,Cladocera,Moina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Moinidae,Moina,NA,Moina sp.,Genus,Moina sp.,NA,3,9.549393763,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 12:50,12:50:00,RD22,25.5,0.21,773,765,8.04,6.38,42.2,Low,887594,888757,92,2.2,92,1.2,1,89,Cladocera,Pleuroxus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Pleuroxus,NA,Pleuroxus sp.,Genus,Pleuroxus sp.,NA,9,28.64818129,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 12:50,12:50:00,RD22,25.5,0.21,773,765,8.04,6.38,42.2,Low,887594,888757,92,2.2,92,1.2,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,4,12.73252502,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 12:50,12:50:00,RD22,25.5,0.21,773,765,8.04,6.38,42.2,Low,887594,888757,92,2.2,92,1.2,1,84,Cyclopoids,Microcyclops rubellus,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Microcyclops,rubellus,Microcyclops rubellus,Species,Microcyclops rubellus,NA,7,22.28191878,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 12:50,12:50:00,RD22,25.5,0.21,773,765,8.04,6.38,42.2,Low,887594,888757,92,2.2,92,1.2,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,2,11.67148127,W,MA-Ag,26,Before
8/20/2019,2019,8,8/20/2019 12:50,12:50:00,RD22,25.5,0.21,773,765,8.04,6.38,42.2,Low,887594,888757,92,2.2,92,1.2,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,339,1978.316074,W,MA-Ag,26,Before
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,6,23.93700509,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,43,Cladocera,Alona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alona,NA,Alona sp.,Genus,Alona sp.,NA,5,19.94750424,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,92,Cladocera,Alonella,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alonella,NA,Alonella sp.,Genus,Alonella sp.,NA,1,3.989500848,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,15,59.84251271,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,52,207.4540441,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,17,67.82151441,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,4,15.95800339,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,12,47.87401017,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,86,Cladocera,Kurzia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Kurzia,NA,Kurzia sp.,Genus,Kurzia sp.,NA,26,103.727022,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,99,Cladocera,Moina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Moinidae,Moina,NA,Moina sp.,Genus,Moina sp.,NA,4,15.95800339,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,95,Cladocera,Monospilus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Monospilus,NA,Monospilus sp.,Genus,Monospilus sp.,NA,1,3.989500848,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,88,Cladocera,Picripleuroxus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Picripleuroxus,NA,Picripleuroxus sp.,Genus,Picripleuroxus sp.,NA,1,3.989500848,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,100,Cladocera,Sida,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Sida,NA,Sida sp.,Genus,Sida sp.,NA,1,3.989500848,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,103,Cladocera,Simocephalus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Simocephalus,NA,Simocephalus sp.,Genus,Simocephalus sp.,NA,5,19.94750424,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,10,Cyclopoids,Acanthocyclops vernalis adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Acanthocyclops,vernalis,Acanthocyclops vernalis,Species,Acanthocyclops vernalis,adult,1,3.989500848,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,31,123.6745263,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,84,Cyclopoids,Microcyclops rubellus,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Microcyclops,rubellus,Microcyclops rubellus,Species,Microcyclops rubellus,NA,19,75.80051611,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,7,7.757362759,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,12,13.29833616,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 12:04,12:04:00,RD22,23.6,0.28,504,518,7.66,4.19,31.6,Low,925713,927000,58,1,58,3.6,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,65,72.03265419,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 12:59,12:59:00,RD22,21.6,0.24,488,522,7.65,5.24,28.2,Low,918869,920245,80,1.5,80,5.4,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,2,6.862453343,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 12:59,12:59:00,RD22,21.6,0.24,488,522,7.65,5.24,28.2,Low,918869,920245,80,1.5,80,5.4,1,43,Cladocera,Alona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alona,NA,Alona sp.,Genus,Alona sp.,NA,5,17.15613336,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 12:59,12:59:00,RD22,21.6,0.24,488,522,7.65,5.24,28.2,Low,918869,920245,80,1.5,80,5.4,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,2,6.862453343,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 12:59,12:59:00,RD22,21.6,0.24,488,522,7.65,5.24,28.2,Low,918869,920245,80,1.5,80,5.4,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,17,58.33085341,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 12:59,12:59:00,RD22,21.6,0.24,488,522,7.65,5.24,28.2,Low,918869,920245,80,1.5,80,5.4,1,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,9,30.88104004,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 12:59,12:59:00,RD22,21.6,0.24,488,522,7.65,5.24,28.2,Low,918869,920245,80,1.5,80,5.4,1,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,4,13.72490669,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 12:59,12:59:00,RD22,21.6,0.24,488,522,7.65,5.24,28.2,Low,918869,920245,80,1.5,80,5.4,1,86,Cladocera,Kurzia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Kurzia,NA,Kurzia sp.,Genus,Kurzia sp.,NA,9,30.88104004,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 12:59,12:59:00,RD22,21.6,0.24,488,522,7.65,5.24,28.2,Low,918869,920245,80,1.5,80,5.4,1,99,Cladocera,Moina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Moinidae,Moina,NA,Moina sp.,Genus,Moina sp.,NA,10,34.31226671,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 12:59,12:59:00,RD22,21.6,0.24,488,522,7.65,5.24,28.2,Low,918869,920245,80,1.5,80,5.4,1,103,Cladocera,Simocephalus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Simocephalus,NA,Simocephalus sp.,Genus,Simocephalus sp.,NA,9,30.88104004,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 12:59,12:59:00,RD22,21.6,0.24,488,522,7.65,5.24,28.2,Low,918869,920245,80,1.5,80,5.4,1,10,Cyclopoids,Acanthocyclops vernalis adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Acanthocyclops,vernalis,Acanthocyclops vernalis,Species,Acanthocyclops vernalis,adult,9,30.88104004,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 12:59,12:59:00,RD22,21.6,0.24,488,522,7.65,5.24,28.2,Low,918869,920245,80,1.5,80,5.4,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,52,178.4237869,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 12:59,12:59:00,RD22,21.6,0.24,488,522,7.65,5.24,28.2,Low,918869,920245,80,1.5,80,5.4,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,12,11.43742224,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 12:59,12:59:00,RD22,21.6,0.24,488,522,7.65,5.24,28.2,Low,918869,920245,80,1.5,80,5.4,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,24,22.87484448,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 12:59,12:59:00,RD22,21.6,0.24,488,522,7.65,5.24,28.2,Low,918869,920245,80,1.5,80,5.4,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,63,60.04646675,W,MA-Ag,26,During
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,85,Calanoids,Arctodiaptomus dorsalis,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Diaptomidae,Arctodiaptomus,dorsalis,Arctodiaptomus dorsalis,Species,Arctodiaptomus dorsalis,NA,3,4.081874265,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,13,17.68812181,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,23,Calanoids,Pseudodiaptomus forbesi adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,adult,1,1.360624755,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,43,Cladocera,Alona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alona,NA,Alona sp.,Genus,Alona sp.,NA,1,1.360624755,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,92,Cladocera,Alonella,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alonella,NA,Alonella sp.,Genus,Alonella sp.,NA,1,1.360624755,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,7,9.524373285,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,54,73.47373677,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,1,1.360624755,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,7,9.524373285,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,2,2.72124951,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,86,Cladocera,Kurzia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Kurzia,NA,Kurzia sp.,Genus,Kurzia sp.,NA,7,9.524373285,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,99,Cladocera,Moina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Moinidae,Moina,NA,Moina sp.,Genus,Moina sp.,NA,5,6.803123775,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,40,Cladocera,Scapholeberis,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Scapholeberis,NA,Scapholeberis sp.,Genus,Scapholeberis sp.,NA,1,1.360624755,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,103,Cladocera,Simocephalus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Simocephalus,NA,Simocephalus sp.,Genus,Simocephalus sp.,NA,1,1.360624755,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,127,172.7993439,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,83,Cyclopoids,Eucyclops elegans,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Eucyclops,elegans,Eucyclops elegans,Species,Eucyclops elegans,NA,1,1.360624755,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,125,Cyclopoids,Macrocyclops albidus,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Macrocyclops,albidus,Macrocyclops albidus,Species,Macrocyclops albidus,NA,3,4.081874265,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,1,0.291562447,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 12:29,12:29:00,RD22,18.9,0.25,553,626,7.59,6.87,24.9,Low,917081,917775,64,6,64,28,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,31,9.038435872,W,MA-Ag,26,After
