"","X","Station.Code","Date","Time","Classification","Organism","Count","Subsample","VolMeso","SubMeso","VolMicro","SubMicro","StartMeter","EndMeter","FlowMeterSpeed","CPUE"
"6011",6011,"STTD-DUP","2019-09-04","12:25:00","Cladocera","Bosmina",39,1,111,0.9,111,1.6,841598,843408,"Low",235.253241686535
"6013",6013,"STTD-DUP","2019-09-04","12:25:00","Cladocera","Ceriodaphnia",13,1,111,0.9,111,1.6,841598,843408,"Low",78.4177472288449
"6014",6014,"STTD-DUP","2019-09-04","12:25:00","Cladocera","Chydorus",1,1,111,0.9,111,1.6,841598,843408,"Low",6.03213440221884
"6016",6016,"STTD-DUP","2019-09-04","12:25:00","Cladocera","Diaphanosoma",22,1,111,0.9,111,1.6,841598,843408,"Low",132.706956848814
"6017",6017,"STTD-DUP","2019-09-04","12:25:00","Cladocera","Disparalona",2,1,111,0.9,111,1.6,841598,843408,"Low",12.0642688044377
"6020",6020,"STTD-DUP","2019-09-04","12:25:00","Cladocera","Ilyocryptus",9,1,111,0.9,111,1.6,841598,843408,"Low",54.2892096199695
"6021",6021,"STTD-DUP","2019-09-04","12:25:00","Cladocera","Kurzia",2,1,111,0.9,111,1.6,841598,843408,"Low",12.0642688044377
"6023",6023,"STTD-DUP","2019-09-04","12:25:00","Cladocera","Macrothrix",4,1,111,0.9,111,1.6,841598,843408,"Low",24.1285376088753
"6024",6024,"STTD-DUP","2019-09-04","12:25:00","Cladocera","Moina",3,1,111,0.9,111,1.6,841598,843408,"Low",18.0964032066565
"6025",6025,"STTD-DUP","2019-09-04","12:25:00","Cladocera","Monospilus",2,1,111,0.9,111,1.6,841598,843408,"Low",12.0642688044377
"6031",6031,"STTD-DUP","2019-09-04","12:25:00","Harpacticoids","Harpacticoids",1,1,111,0.9,111,1.6,841598,843408,"Low",6.03213440221884
"6048",6048,"STTD-DUP","2019-09-18","12:21:00","Microzooplankton_Nauplii","Rotifers",112,1,69,0.8,69,3.6,793049,795094,"Low",92.926678710135
"6049",6049,"STTD-DUP","2019-09-18","12:21:00","Microzooplankton_Nauplii","Copepod nauplii",128,1,69,0.8,69,3.6,793049,795094,"Low",106.201918525869
"6050",6050,"STTD-DUP","2019-09-18","12:21:00","Microzooplankton_Nauplii","Ostracods",67,1,69,0.8,69,3.6,793049,795094,"Low",55.5900667283843
"6051",6051,"STTD-DUP","2019-09-18","12:21:00","Cyclopoids","Acanthocyclops vernalis adult",2,1,69,0.8,69,3.6,793049,795094,"Low",7.46732239635013
"6054",6054,"STTD-DUP","2019-09-18","12:21:00","Cyclopoids","Cyclopoid copepodid",136,1,69,0.8,69,3.6,793049,795094,"Low",507.777922951809
"6063",6063,"STTD-DUP","2019-09-18","12:21:00","Cyclopoids","Microcyclops rubellus",3,1,69,0.8,69,3.6,793049,795094,"Low",11.2009835945252
"6069",6069,"STTD-DUP","2019-09-18","12:21:00","Cyclopoids","Paracyclops chiltoni",2,1,69,0.8,69,3.6,793049,795094,"Low",7.46732239635013
"6074",6074,"STTD-DUP","2019-09-18","12:21:00","Calanoids","Calanoid copepodid",29,1,69,0.8,69,3.6,793049,795094,"Low",108.276174747077
"6081",6081,"STTD-DUP","2019-09-18","12:21:00","Calanoids","Pseudodiaptomus forbesi adult",5,1,69,0.8,69,3.6,793049,795094,"Low",18.6683059908753
"6088",6088,"STTD-DUP","2019-09-18","12:21:00","Cladocera","Alona",6,1,69,0.8,69,3.6,793049,795094,"Low",22.4019671890504
"6091",6091,"STTD-DUP","2019-09-18","12:21:00","Cladocera","Bosmina",51,1,69,0.8,69,3.6,793049,795094,"Low",190.416721106928
"6093",6093,"STTD-DUP","2019-09-18","12:21:00","Cladocera","Ceriodaphnia",18,1,69,0.8,69,3.6,793049,795094,"Low",67.2059015671512
"6094",6094,"STTD-DUP","2019-09-18","12:21:00","Cladocera","Chydorus",3,1,69,0.8,69,3.6,793049,795094,"Low",11.2009835945252
"6096",6096,"STTD-DUP","2019-09-18","12:21:00","Cladocera","Diaphanosoma",1,1,69,0.8,69,3.6,793049,795094,"Low",3.73366119817507
"6100",6100,"STTD-DUP","2019-09-18","12:21:00","Cladocera","Ilyocryptus",10,1,69,0.8,69,3.6,793049,795094,"Low",37.3366119817507
"6102",6102,"STTD-DUP","2019-09-18","12:21:00","Cladocera","Leydigia",1,1,69,0.8,69,3.6,793049,795094,"Low",3.73366119817507
"6103",6103,"STTD-DUP","2019-09-18","12:21:00","Cladocera","Macrothrix",1,1,69,0.8,69,3.6,793049,795094,"Low",3.73366119817507
"6104",6104,"STTD-DUP","2019-09-18","12:21:00","Cladocera","Moina",4,1,69,0.8,69,3.6,793049,795094,"Low",14.9346447927003
"6108",6108,"STTD-DUP","2019-09-18","12:21:00","Cladocera","Pseudochydorus",1,1,69,0.8,69,3.6,793049,795094,"Low",3.73366119817507
"6111",6111,"STTD-DUP","2019-09-18","12:21:00","Cladocera","Simocephalus",2,1,69,0.8,69,3.6,793049,795094,"Low",7.46732239635013
"6129",6129,"STTD-DUP","2019-10-02","11:50:00","Microzooplankton_Nauplii","Rotifers",32,1,38,0.6,38,4.6,762766,764400,"Low",14.3216417583902
"6130",6130,"STTD-DUP","2019-10-02","11:50:00","Microzooplankton_Nauplii","Copepod nauplii",85,1,38,0.6,38,4.6,762766,764400,"Low",38.041860920724
"6131",6131,"STTD-DUP","2019-10-02","11:50:00","Microzooplankton_Nauplii","Ostracods",27,1,38,0.6,38,4.6,762766,764400,"Low",12.0838852336417
"6132",6132,"STTD-DUP","2019-10-02","11:50:00","Cyclopoids","Acanthocyclops vernalis adult",2,1,38,0.6,38,4.6,762766,764400,"Low",6.86245334256197
"6135",6135,"STTD-DUP","2019-10-02","11:50:00","Cyclopoids","Cyclopoid copepodid",8,1,38,0.6,38,4.6,762766,764400,"Low",27.4498133702479
"6138",6138,"STTD-DUP","2019-10-02","11:50:00","Cyclopoids","Eucyclops pectinifer",1,1,38,0.6,38,4.6,762766,764400,"Low",3.43122667128098
"6143",6143,"STTD-DUP","2019-10-02","11:50:00","Cyclopoids","Mesocyclops edax",1,1,38,0.6,38,4.6,762766,764400,"Low",3.43122667128098
"6144",6144,"STTD-DUP","2019-10-02","11:50:00","Cyclopoids","Microcyclops rubellus",1,1,38,0.6,38,4.6,762766,764400,"Low",3.43122667128098
"6150",6150,"STTD-DUP","2019-10-02","11:50:00","Cyclopoids","Paracyclops chiltoni",1,1,38,0.6,38,4.6,762766,764400,"Low",3.43122667128098
"6155",6155,"STTD-DUP","2019-10-02","11:50:00","Calanoids","Calanoid copepodid",173,1,38,0.6,38,4.6,762766,764400,"Low",593.60221413161
"6162",6162,"STTD-DUP","2019-10-02","11:50:00","Calanoids","Pseudodiaptomus forbesi adult",5,1,38,0.6,38,4.6,762766,764400,"Low",17.1561333564049
"6172",6172,"STTD-DUP","2019-10-02","11:50:00","Cladocera","Bosmina",1,1,38,0.6,38,4.6,762766,764400,"Low",3.43122667128098
"6173",6173,"STTD-DUP","2019-10-02","11:50:00","Cladocera","Camptocercus",9,1,38,0.6,38,4.6,762766,764400,"Low",30.8810400415289
"6174",6174,"STTD-DUP","2019-10-02","11:50:00","Cladocera","Ceriodaphnia",1,1,38,0.6,38,4.6,762766,764400,"Low",3.43122667128098
"6175",6175,"STTD-DUP","2019-10-02","11:50:00","Cladocera","Chydorus",1,1,38,0.6,38,4.6,762766,764400,"Low",3.43122667128098
"6181",6181,"STTD-DUP","2019-10-02","11:50:00","Cladocera","Ilyocryptus",3,1,38,0.6,38,4.6,762766,764400,"Low",10.293680013843
"6184",6184,"STTD-DUP","2019-10-02","11:50:00","Cladocera","Macrothrix",5,1,38,0.6,38,4.6,762766,764400,"Low",17.1561333564049
"6192",6192,"STTD-DUP","2019-10-02","11:50:00","Cladocera","Simocephalus",1,1,38,0.6,38,4.6,762766,764400,"Low",3.43122667128098
"6210",6210,"STTD-DUP","2019-10-16","12:18:00","Microzooplankton_Nauplii","Rotifers",14,1,58,3,58,6,738546,739817,"Low",9.4260197053066
"6211",6211,"STTD-DUP","2019-10-16","12:18:00","Microzooplankton_Nauplii","Copepod nauplii",143,1,58,3,58,6,738546,739817,"Low",96.2800584184888
"6212",6212,"STTD-DUP","2019-10-16","12:18:00","Microzooplankton_Nauplii","Ostracods",156,1,58,3,58,6,738546,739817,"Low",105.032791001988
"6213",6213,"STTD-DUP","2019-10-16","12:18:00","Cyclopoids","Acanthocyclops vernalis adult",1,1,58,3,58,6,738546,739817,"Low",1.34657424361523
"6216",6216,"STTD-DUP","2019-10-16","12:18:00","Cyclopoids","Cyclopoid copepodid",37,1,58,3,58,6,738546,739817,"Low",49.8232470137634
"6219",6219,"STTD-DUP","2019-10-16","12:18:00","Cyclopoids","Eucyclops pectinifer",1,1,58,3,58,6,738546,739817,"Low",1.34657424361523
"6224",6224,"STTD-DUP","2019-10-16","12:18:00","Cyclopoids","Macrocyclops albidus",2,1,58,3,58,6,738546,739817,"Low",2.69314848723046
"6226",6226,"STTD-DUP","2019-10-16","12:18:00","Cyclopoids","Microcyclops rubellus",5,1,58,3,58,6,738546,739817,"Low",6.73287121807614
"6237",6237,"STTD-DUP","2019-10-16","12:18:00","Calanoids","Calanoid copepodid",118,1,58,3,58,6,738546,739817,"Low",158.895760746597
"6244",6244,"STTD-DUP","2019-10-16","12:18:00","Calanoids","Pseudodiaptomus forbesi adult",4,1,58,3,58,6,738546,739817,"Low",5.38629697446091
"6251",6251,"STTD-DUP","2019-10-16","12:18:00","Cladocera","Alona",1,1,58,3,58,6,738546,739817,"Low",1.34657424361523
"6254",6254,"STTD-DUP","2019-10-16","12:18:00","Cladocera","Bosmina",3,1,58,3,58,6,738546,739817,"Low",4.03972273084568
"6255",6255,"STTD-DUP","2019-10-16","12:18:00","Cladocera","Camptocercus",2,1,58,3,58,6,738546,739817,"Low",2.69314848723046
"6256",6256,"STTD-DUP","2019-10-16","12:18:00","Cladocera","Ceriodaphnia",7,1,58,3,58,6,738546,739817,"Low",9.4260197053066
"6257",6257,"STTD-DUP","2019-10-16","12:18:00","Cladocera","Chydorus",3,1,58,3,58,6,738546,739817,"Low",4.03972273084568
"6259",6259,"STTD-DUP","2019-10-16","12:18:00","Cladocera","Diaphanosoma",3,1,58,3,58,6,738546,739817,"Low",4.03972273084568
"6262",6262,"STTD-DUP","2019-10-16","12:18:00","Cladocera","Graptoleberis",2,1,58,3,58,6,738546,739817,"Low",2.69314848723046
"6263",6263,"STTD-DUP","2019-10-16","12:18:00","Cladocera","Ilyocryptus",1,1,58,3,58,6,738546,739817,"Low",1.34657424361523
"6266",6266,"STTD-DUP","2019-10-16","12:18:00","Cladocera","Macrothrix",7,1,58,3,58,6,738546,739817,"Low",9.4260197053066
"6269",6269,"STTD-DUP","2019-10-16","12:18:00","Cladocera","Picripleuroxus",2,1,58,3,58,6,738546,739817,"Low",2.69314848723046
"6275",6275,"STTD-DUP","2019-10-16","12:18:00","Harpacticoids","Harpacticoids",3,1,58,3,58,6,738546,739817,"Low",4.03972273084568
"6292",6292,"STTD","2019-08-07","12:39:00","Microzooplankton_Nauplii","Rotifers",231,1,74,4,74,8,971346,974965,"Low",52.2678028788004
"6293",6293,"STTD","2019-08-07","12:39:00","Microzooplankton_Nauplii","Copepod nauplii",6,1,74,4,74,8,971346,974965,"Low",1.35760526957923
"6294",6294,"STTD","2019-08-07","12:39:00","Microzooplankton_Nauplii","Ostracods",107,1,74,4,74,8,971346,974965,"Low",24.2106273074963
"6296",6296,"STTD","2019-08-07","12:39:00","Cyclopoids","Acanthocyclops vernalis adult",2,1,74,4,74,8,971346,974965,"Low",0.905070179719488
"6299",6299,"STTD","2019-08-07","12:39:00","Cyclopoids","Cyclopoid copepodid",28,1,74,4,74,8,971346,974965,"Low",12.6709825160728
"6308",6308,"STTD","2019-08-07","12:39:00","Cyclopoids","Microcyclops rubellus",5,1,74,4,74,8,971346,974965,"Low",2.26267544929872
"6314",6314,"STTD","2019-08-07","12:39:00","Cyclopoids","Paracyclops chiltoni",2,1,74,4,74,8,971346,974965,"Low",0.905070179719488
"6319",6319,"STTD","2019-08-07","12:39:00","Calanoids","Calanoid copepodid",127,1,74,4,74,8,971346,974965,"Low",57.4719564121875
"6326",6326,"STTD","2019-08-07","12:39:00","Calanoids","Pseudodiaptomus forbesi adult",8,1,74,4,74,8,971346,974965,"Low",3.62028071887795
"6333",6333,"STTD","2019-08-07","12:39:00","Cladocera","Alona",7,1,74,4,74,8,971346,974965,"Low",3.16774562901821
"6336",6336,"STTD","2019-08-07","12:39:00","Cladocera","Bosmina",9,1,74,4,74,8,971346,974965,"Low",4.0728158087377
"6337",6337,"STTD","2019-08-07","12:39:00","Cladocera","Camptocercus",12,1,74,4,74,8,971346,974965,"Low",5.43042107831693
"6338",6338,"STTD","2019-08-07","12:39:00","Cladocera","Ceriodaphnia",5,1,74,4,74,8,971346,974965,"Low",2.26267544929872
"6339",6339,"STTD","2019-08-07","12:39:00","Cladocera","Chydorus",2,1,74,4,74,8,971346,974965,"Low",0.905070179719488
"6341",6341,"STTD","2019-08-07","12:39:00","Cladocera","Diaphanosoma",35,1,74,4,74,8,971346,974965,"Low",15.838728145091
"6344",6344,"STTD","2019-08-07","12:39:00","Cladocera","Graptoleberis",4,1,74,4,74,8,971346,974965,"Low",1.81014035943898
"6350",6350,"STTD","2019-08-07","12:39:00","Cladocera","Monospilus",1,1,74,4,74,8,971346,974965,"Low",0.452535089859744
"6374",6374,"STTD","2019-08-21","12:20:00","Microzooplankton_Nauplii","Rotifers",261,1,71,0.4,71,1,931894,933000,"Low",1483.24483299648
"6375",6375,"STTD","2019-08-21","12:20:00","Microzooplankton_Nauplii","Copepod nauplii",37,1,71,0.4,71,1,931894,933000,"Low",210.268424601033
"6376",6376,"STTD","2019-08-21","12:20:00","Microzooplankton_Nauplii","Ostracods",6,1,71,0.4,71,1,931894,933000,"Low",34.0975823677351
"6381",6381,"STTD","2019-08-21","12:20:00","Cyclopoids","Cyclopoid copepodid",12,1,71,0.4,71,1,931894,933000,"Low",170.487911838676
"6396",6396,"STTD","2019-08-21","12:20:00","Cyclopoids","Paracyclops fimbriatus",1,1,71,0.4,71,1,931894,933000,"Low",14.2073259865563
"6401",6401,"STTD","2019-08-21","12:20:00","Calanoids","Calanoid copepodid",274,1,71,0.4,71,1,931894,933000,"Low",3892.80732031643
"6408",6408,"STTD","2019-08-21","12:20:00","Calanoids","Pseudodiaptomus forbesi adult",2,1,71,0.4,71,1,931894,933000,"Low",28.4146519731126
"6415",6415,"STTD","2019-08-21","12:20:00","Cladocera","Alona",1,1,71,0.4,71,1,931894,933000,"Low",14.2073259865563
"6418",6418,"STTD","2019-08-21","12:20:00","Cladocera","Bosmina",1,1,71,0.4,71,1,931894,933000,"Low",14.2073259865563
"6419",6419,"STTD","2019-08-21","12:20:00","Cladocera","Camptocercus",3,1,71,0.4,71,1,931894,933000,"Low",42.6219779596689
"6420",6420,"STTD","2019-08-21","12:20:00","Cladocera","Ceriodaphnia",1,1,71,0.4,71,1,931894,933000,"Low",14.2073259865563
"6423",6423,"STTD","2019-08-21","12:20:00","Cladocera","Diaphanosoma",13,1,71,0.4,71,1,931894,933000,"Low",184.695237825232
"6430",6430,"STTD","2019-08-21","12:20:00","Cladocera","Macrothrix",1,1,71,0.4,71,1,931894,933000,"Low",14.2073259865563
"6456",6456,"STTD","2019-09-04","12:02:00","Microzooplankton_Nauplii","Rotifers",88,1,82,1.3,82,1.6,843416,845200,"Low",223.79522030096
"6457",6457,"STTD","2019-09-04","12:02:00","Microzooplankton_Nauplii","Copepod nauplii",218,1,82,1.3,82,1.6,843416,845200,"Low",554.40179574556
"6458",6458,"STTD","2019-09-04","12:02:00","Microzooplankton_Nauplii","Ostracods",13,1,82,1.3,82,1.6,843416,845200,"Low",33.06065754446
"6459",6459,"STTD","2019-09-04","12:02:00","Cyclopoids","Acanthocyclops vernalis adult",4,1,82,1.3,82,1.6,843416,845200,"Low",12.5200123245292
"6462",6462,"STTD","2019-09-04","12:02:00","Cyclopoids","Cyclopoid copepodid",49,1,82,1.3,82,1.6,843416,845200,"Low",153.370150975483
"6465",6465,"STTD","2019-09-04","12:02:00","Cyclopoids","Eucyclops elegans",1,1,82,1.3,82,1.6,843416,845200,"Low",3.13000308113231
"6477",6477,"STTD","2019-09-04","12:02:00","Cyclopoids","Paracyclops chiltoni",3,1,82,1.3,82,1.6,843416,845200,"Low",9.39000924339693
"6482",6482,"STTD","2019-09-04","12:02:00","Calanoids","Calanoid copepodid",31,1,82,1.3,82,1.6,843416,845200,"Low",97.0300955151016
"6497",6497,"STTD","2019-09-04","12:02:00","Cladocera","Alona",10,1,82,1.3,82,1.6,843416,845200,"Low",31.3000308113231
"6499",6499,"STTD","2019-09-04","12:02:00","Cladocera","Bosmina",42,1,82,1.3,82,1.6,843416,845200,"Low",131.460129407557
"6500",6500,"STTD","2019-09-04","12:02:00","Cladocera","Camptocercus",1,1,82,1.3,82,1.6,843416,845200,"Low",3.13000308113231
"6501",6501,"STTD","2019-09-04","12:02:00","Cladocera","Ceriodaphnia",14,1,82,1.3,82,1.6,843416,845200,"Low",43.8200431358523
"6502",6502,"STTD","2019-09-04","12:02:00","Cladocera","Chydorus",14,1,82,1.3,82,1.6,843416,845200,"Low",43.8200431358523
"6504",6504,"STTD","2019-09-04","12:02:00","Cladocera","Diaphanosoma",25,1,82,1.3,82,1.6,843416,845200,"Low",78.2500770283077
"6508",6508,"STTD","2019-09-04","12:02:00","Cladocera","Ilyocryptus",3,1,82,1.3,82,1.6,843416,845200,"Low",9.39000924339693
"6511",6511,"STTD","2019-09-04","12:02:00","Cladocera","Macrothrix",3,1,82,1.3,82,1.6,843416,845200,"Low",9.39000924339693
"6512",6512,"STTD","2019-09-04","12:02:00","Cladocera","Moina",1,1,82,1.3,82,1.6,843416,845200,"Low",3.13000308113231
"6518",6518,"STTD","2019-09-04","12:02:00","Cladocera","Simocephalus",1,1,82,1.3,82,1.6,843416,845200,"Low",3.13000308113231
"6519",6519,"STTD","2019-09-04","12:02:00","Harpacticoids","Harpacticoids",1,1,82,1.3,82,1.6,843416,845200,"Low",3.13000308113231
"6536",6536,"STTD","2019-09-18","11:59:00","Microzooplankton_Nauplii","Rotifers",118,1,63,0.8,63,4.4,795258,797274,"Low",74.1905289634079
"6537",6537,"STTD","2019-09-18","11:59:00","Microzooplankton_Nauplii","Copepod nauplii",69,1,63,0.8,63,4.4,795258,797274,"Low",43.3825974447046
"6538",6538,"STTD","2019-09-18","11:59:00","Microzooplankton_Nauplii","Ostracods",71,1,63,0.8,63,4.4,795258,797274,"Low",44.6400640373047
"6539",6539,"STTD","2019-09-18","11:59:00","Cyclopoids","Acanthocyclops vernalis adult",2,1,63,0.8,63,4.4,795258,797274,"Low",6.91606625930074
"6542",6542,"STTD","2019-09-18","11:59:00","Cyclopoids","Cyclopoid copepodid",92,1,63,0.8,63,4.4,795258,797274,"Low",318.139047927834
"6550",6550,"STTD","2019-09-18","11:59:00","Cyclopoids","Mesocyclops edax",1,1,63,0.8,63,4.4,795258,797274,"Low",3.45803312965037
"6556",6556,"STTD","2019-09-18","11:59:00","Cyclopoids","Paracyclops",1,1,63,0.8,63,4.4,795258,797274,"Low",3.45803312965037
"6557",6557,"STTD","2019-09-18","11:59:00","Cyclopoids","Tropocyclops prasinus",1,1,63,0.8,63,4.4,795258,797274,"Low",3.45803312965037
"6562",6562,"STTD","2019-09-18","11:59:00","Calanoids","Calanoid copepodid",20,1,63,0.8,63,4.4,795258,797274,"Low",69.1606625930074
"6569",6569,"STTD","2019-09-18","11:59:00","Calanoids","Pseudodiaptomus forbesi adult",2,1,63,0.8,63,4.4,795258,797274,"Low",6.91606625930074
"6576",6576,"STTD","2019-09-18","11:59:00","Cladocera","Alona",16,1,63,0.8,63,4.4,795258,797274,"Low",55.3285300744059
"6579",6579,"STTD","2019-09-18","11:59:00","Cladocera","Bosmina",40,1,63,0.8,63,4.4,795258,797274,"Low",138.321325186015
"6581",6581,"STTD","2019-09-18","11:59:00","Cladocera","Ceriodaphnia",14,1,63,0.8,63,4.4,795258,797274,"Low",48.4124638151051
"6582",6582,"STTD","2019-09-18","11:59:00","Cladocera","Chydorus",2,1,63,0.8,63,4.4,795258,797274,"Low",6.91606625930074
"6584",6584,"STTD","2019-09-18","11:59:00","Cladocera","Diaphanosoma",1,1,63,0.8,63,4.4,795258,797274,"Low",3.45803312965037
"6588",6588,"STTD","2019-09-18","11:59:00","Cladocera","Ilyocryptus",10,1,63,0.8,63,4.4,795258,797274,"Low",34.5803312965037
"6591",6591,"STTD","2019-09-18","11:59:00","Cladocera","Macrothrix",2,1,63,0.8,63,4.4,795258,797274,"Low",6.91606625930074
"6592",6592,"STTD","2019-09-18","11:59:00","Cladocera","Moina",5,1,63,0.8,63,4.4,795258,797274,"Low",17.2901656482518
"6599",6599,"STTD","2019-09-18","11:59:00","Cladocera","Simocephalus",1,1,63,0.8,63,4.4,795258,797274,"Low",3.45803312965037
"6617",6617,"STTD","2019-10-02","11:33:00","Microzooplankton_Nauplii","Rotifers",47,1,46,1.1,46,16,764465,766100,"Low",7.31622520005294
"6618",6618,"STTD","2019-10-02","11:33:00","Microzooplankton_Nauplii","Copepod nauplii",72,1,46,1.1,46,16,764465,766100,"Low",11.2078343490173
"6619",6619,"STTD","2019-10-02","11:33:00","Microzooplankton_Nauplii","Ostracods",61,1,46,1.1,46,16,764465,766100,"Low",9.49552632347296
"6623",6623,"STTD","2019-10-02","11:33:00","Cyclopoids","Cyclopoid copepodid",6,1,46,1.1,46,16,764465,766100,"Low",13.5852537563846
"6631",6631,"STTD","2019-10-02","11:33:00","Cyclopoids","Macrocyclops albidus",4,1,46,1.1,46,16,764465,766100,"Low",9.05683583758971
"6633",6633,"STTD","2019-10-02","11:33:00","Cyclopoids","Microcyclops rubellus",2,1,46,1.1,46,16,764465,766100,"Low",4.52841791879485
"6644",6644,"STTD","2019-10-02","11:33:00","Calanoids","Calanoid copepodid",144,1,46,1.1,46,16,764465,766100,"Low",326.046090153229
"6651",6651,"STTD","2019-10-02","11:33:00","Calanoids","Pseudodiaptomus forbesi adult",6,1,46,1.1,46,16,764465,766100,"Low",13.5852537563846
"6658",6658,"STTD","2019-10-02","11:33:00","Cladocera","Alona",3,1,46,1.1,46,16,764465,766100,"Low",6.79262687819228
"6662",6662,"STTD","2019-10-02","11:33:00","Cladocera","Camptocercus",27,1,46,1.1,46,16,764465,766100,"Low",61.1336419037305
"6663",6663,"STTD","2019-10-02","11:33:00","Cladocera","Ceriodaphnia",4,1,46,1.1,46,16,764465,766100,"Low",9.05683583758971
"6664",6664,"STTD","2019-10-02","11:33:00","Cladocera","Chydorus",3,1,46,1.1,46,16,764465,766100,"Low",6.79262687819228
"6666",6666,"STTD","2019-10-02","11:33:00","Cladocera","Diaphanosoma",2,1,46,1.1,46,16,764465,766100,"Low",4.52841791879485
"6669",6669,"STTD","2019-10-02","11:33:00","Cladocera","Graptoleberis",1,1,46,1.1,46,16,764465,766100,"Low",2.26420895939743
"6670",6670,"STTD","2019-10-02","11:33:00","Cladocera","Ilyocryptus",2,1,46,1.1,46,16,764465,766100,"Low",4.52841791879485
"6673",6673,"STTD","2019-10-02","11:33:00","Cladocera","Macrothrix",2,1,46,1.1,46,16,764465,766100,"Low",4.52841791879485
"6676",6676,"STTD","2019-10-02","11:33:00","Cladocera","Picripleuroxus",1,1,46,1.1,46,16,764465,766100,"Low",2.26420895939743
"6682",6682,"STTD","2019-10-02","11:33:00","Harpacticoids","Harpacticoids",1,1,46,1.1,46,16,764465,766100,"Low",2.26420895939743
"6699",6699,"STTD","2019-10-16","12:03:00","Microzooplankton_Nauplii","Rotifers",21,1,52,2.4,52,8.7,739813,741086,"Low",8.72859005751659
"6700",6700,"STTD","2019-10-16","12:03:00","Microzooplankton_Nauplii","Copepod nauplii",233,1,52,2.4,52,8.7,739813,741086,"Low",96.8457849238745
"6701",6701,"STTD","2019-10-16","12:03:00","Microzooplankton_Nauplii","Ostracods",57,1,52,2.4,52,8.7,739813,741086,"Low",23.6918872989736
"6704",6704,"STTD","2019-10-16","12:03:00","Cyclopoids","Cyclopoid adult",29,1,52,2.4,52,8.7,739813,741086,"Low",43.6949061807824
"6708",6708,"STTD","2019-10-16","12:03:00","Cyclopoids","Eucyclops elegans",2,1,52,2.4,52,8.7,739813,741086,"Low",3.0134418055712
"6709",6709,"STTD","2019-10-16","12:03:00","Cyclopoids","Eucyclops pectinifer",1,1,52,2.4,52,8.7,739813,741086,"Low",1.5067209027856
"6714",6714,"STTD","2019-10-16","12:03:00","Cyclopoids","Macrocyclops albidus",2,1,52,2.4,52,8.7,739813,741086,"Low",3.0134418055712
"6716",6716,"STTD","2019-10-16","12:03:00","Cyclopoids","Microcyclops rubellus",6,1,52,2.4,52,8.7,739813,741086,"Low",9.04032541671361
"6722",6722,"STTD","2019-10-16","12:03:00","Cyclopoids","Paracyclops fimbriatus",2,1,52,2.4,52,8.7,739813,741086,"Low",3.0134418055712
"6727",6727,"STTD","2019-10-16","12:03:00","Calanoids","Calanoid copepodid",106,1,52,2.4,52,8.7,739813,741086,"Low",159.712415695274
"6730",6730,"STTD","2019-10-16","12:03:00","Calanoids","Eurytemora affinis adult",1,1,52,2.4,52,8.7,739813,741086,"Low",1.5067209027856
"6734",6734,"STTD","2019-10-16","12:03:00","Calanoids","Pseudodiaptomus forbesi adult",5,1,52,2.4,52,8.7,739813,741086,"Low",7.53360451392801
"6741",6741,"STTD","2019-10-16","12:03:00","Cladocera","Alona",2,1,52,2.4,52,8.7,739813,741086,"Low",3.0134418055712
"6744",6744,"STTD","2019-10-16","12:03:00","Cladocera","Bosmina",9,1,52,2.4,52,8.7,739813,741086,"Low",13.5604881250704
"6745",6745,"STTD","2019-10-16","12:03:00","Cladocera","Camptocercus",5,1,52,2.4,52,8.7,739813,741086,"Low",7.53360451392801
"6746",6746,"STTD","2019-10-16","12:03:00","Cladocera","Ceriodaphnia",2,1,52,2.4,52,8.7,739813,741086,"Low",3.0134418055712
"6747",6747,"STTD","2019-10-16","12:03:00","Cladocera","Chydorus",2,1,52,2.4,52,8.7,739813,741086,"Low",3.0134418055712
"6748",6748,"STTD","2019-10-16","12:03:00","Cladocera","Daphnia",1,1,52,2.4,52,8.7,739813,741086,"Low",1.5067209027856
"6749",6749,"STTD","2019-10-16","12:03:00","Cladocera","Diaphanosoma",5,1,52,2.4,52,8.7,739813,741086,"Low",7.53360451392801
"6752",6752,"STTD","2019-10-16","12:03:00","Cladocera","Graptoleberis",1,1,52,2.4,52,8.7,739813,741086,"Low",1.5067209027856
"6753",6753,"STTD","2019-10-16","12:03:00","Cladocera","Ilyocryptus",8,1,52,2.4,52,8.7,739813,741086,"Low",12.0537672222848
"6756",6756,"STTD","2019-10-16","12:03:00","Cladocera","Macrothrix",14,1,52,2.4,52,8.7,739813,741086,"Low",21.0940926389984
"6760",6760,"STTD","2019-10-16","12:03:00","Cladocera","Pleuroxus",5,1,52,2.4,52,8.7,739813,741086,"Low",7.53360451392801
"6764",6764,"STTD","2019-10-16","12:03:00","Cladocera","Simocephalus",1,1,52,2.4,52,8.7,739813,741086,"Low",1.5067209027856
